,Market,Submarket,Population,Start,Price,LTV,Loan,Equity,SOFR,Spread,Net_Rate
Naples - FL USA - Central Naples,Naples - FL,Central Naples,406622.0,2024-12-31,306129.8017,0.6,183677.88102,122451.92068000001,0.0404,0.03,0.07039999999999999
Naples - FL USA - East Naples,Naples - FL,East Naples,406622.0,2024-12-31,342107.155,0.6,205264.293,136842.86200000002,0.0404,0.03,0.07039999999999999
Naples - FL USA - Golden Gate,Naples - FL,Golden Gate,406622.0,2024-12-31,301272.8388,0.6,180763.70328000002,120509.13552000001,0.0404,0.03,0.07039999999999999
Naples - FL USA - North Collier County ,Naples - FL,North Collier County ,406622.0,2024-12-31,323867.1889,0.6,194320.31334,129546.87556000001,0.0404,0.03,0.07039999999999999
Naples - FL USA - North Naples,Naples - FL,North Naples,406622.0,2024-12-31,355500.7995,0.6,213300.4797,142200.31980000003,0.0404,0.03,0.07039999999999999
Nashville - TN USA - Bellevue,Nashville - TN,Bellevue,2134320.0,2024-12-31,312904.6517,0.6,187742.79102,125161.86068,0.0404,0.03,0.07039999999999999
Nashville - TN USA - Donelson/Hermitage,Nashville - TN,Donelson/Hermitage,2134320.0,2024-12-31,273811.0698,0.6,164286.64188,109524.42792,0.0404,0.03,0.07039999999999999
Nashville - TN USA - Downtown Nashville,Nashville - TN,Downtown Nashville,2134320.0,2024-12-31,375120.7312,0.6,225072.43871999998,150048.29248,0.0404,0.03,0.07039999999999999
Nashville - TN USA - Madison/Rivergate,Nashville - TN,Madison/Rivergate,2134320.0,2024-12-31,304340.6611,0.6,182604.39666000003,121736.26444000001,0.0404,0.03,0.07039999999999999
Nashville - TN USA - Maury County,Nashville - TN,Maury County,2134320.0,2024-12-31,219833.6424,0.6,131900.18544,87933.45696000001,0.0404,0.03,0.07039999999999999
Nashville - TN USA - Murfreesboro,Nashville - TN,Murfreesboro,2134320.0,2024-12-31,220693.8557,0.6,132416.31342,88277.54228,0.0404,0.03,0.07039999999999999
Nashville - TN USA - Outlying Northeast,Nashville - TN,Outlying Northeast,2134320.0,2024-12-31,77310.0692,0.6,46386.04152,30924.02768,0.0404,0.03,0.07039999999999999
Nashville - TN USA - Outlying West,Nashville - TN,Outlying West,2134320.0,2024-12-31,120133.2024,0.6,72079.92143999999,48053.280960000004,0.0404,0.03,0.07039999999999999
Nashville - TN USA - Robertson County,Nashville - TN,Robertson County,2134320.0,2024-12-31,242047.0591,0.6,145228.23546,96818.82364000002,0.0404,0.03,0.07039999999999999
Nashville - TN USA - Smyrna/La Vergne,Nashville - TN,Smyrna/La Vergne,2134320.0,2024-12-31,224585.5748,0.6,134751.34488,89834.22992000001,0.0404,0.03,0.07039999999999999
Nashville - TN USA - Southeast Nashville,Nashville - TN,Southeast Nashville,2134320.0,2024-12-31,254690.1013,0.6,152814.06078,101876.04052000001,0.0404,0.03,0.07039999999999999
Nashville - TN USA - Sumner County,Nashville - TN,Sumner County,2134320.0,2024-12-31,231471.0243,0.6,138882.61458,92588.40972,0.0404,0.03,0.07039999999999999
Nashville - TN USA - West End Nashville,Nashville - TN,West End Nashville,2134320.0,2024-12-31,347980.5886,0.6,208788.35316,139192.23544000002,0.0404,0.03,0.07039999999999999
Nashville - TN USA - West Nashville,Nashville - TN,West Nashville,2134320.0,2024-12-31,304729.4834,0.6,182837.69004000002,121891.79336000001,0.0404,0.03,0.07039999999999999
Nashville - TN USA - Williamson County,Nashville - TN,Williamson County,2134320.0,2024-12-31,303487.2433,0.6,182092.34597999998,121394.89731999999,0.0404,0.03,0.07039999999999999
Nashville - TN USA - Wilson County,Nashville - TN,Wilson County,2134320.0,2024-12-31,227704.5334,0.6,136622.72004,91081.81336,0.0404,0.03,0.07039999999999999
New Haven - CT USA - Cheshire,New Haven - CT,Cheshire,861982.0,2024-12-31,290437.6447,0.6,174262.58682,116175.05788000001,0.0404,0.03,0.07039999999999999
New Haven - CT USA - Milford/Orange,New Haven - CT,Milford/Orange,861982.0,2024-12-31,73373.47,0.6,44024.081999999995,29349.388000000003,0.0404,0.03,0.07039999999999999
New Haven - CT USA - New Haven,New Haven - CT,New Haven,861982.0,2024-12-31,336425.125,0.6,201855.07499999998,134570.05000000002,0.0404,0.03,0.07039999999999999
New Haven - CT USA - North Haven,New Haven - CT,North Haven,861982.0,2024-12-31,224786.4384,0.6,134871.86304,89914.57536000002,0.0404,0.03,0.07039999999999999
New Orleans - LA USA - Bywater ,New Orleans - LA,Bywater ,1252102.0,2024-12-31,169360.7708,0.6,101616.46248,67744.30832,0.0404,0.03,0.07039999999999999
New Orleans - LA USA - Downtown New Orleans,New Orleans - LA,Downtown New Orleans,1252102.0,2024-12-31,227309.758,0.6,136385.8548,90923.9032,0.0404,0.03,0.07039999999999999
New Orleans - LA USA - Eastbank/Jefferson Parish,New Orleans - LA,Eastbank/Jefferson Parish,1252102.0,2024-12-31,337441.1925,0.6,202464.7155,134976.477,0.0404,0.03,0.07039999999999999
New Orleans - LA USA - St Bernard Parish,New Orleans - LA,St Bernard Parish,1252102.0,2024-12-31,118974.889,0.6,71384.9334,47589.9556,0.0404,0.03,0.07039999999999999
New Orleans - LA USA - St Tammany Parish,New Orleans - LA,St Tammany Parish,1252102.0,2024-12-31,177402.3343,0.6,106441.40057999999,70960.93372,0.0404,0.03,0.07039999999999999
New Orleans - LA USA - Uptown New Orleans ,New Orleans - LA,Uptown New Orleans ,1252102.0,2024-12-31,152420.8847,0.6,91452.53081999999,60968.35388,0.0404,0.03,0.07039999999999999
New Orleans - LA USA - Westbank/Jefferson Parish,New Orleans - LA,Westbank/Jefferson Parish,1252102.0,2024-12-31,194211.5179,0.6,116526.91074,77684.60716,0.0404,0.03,0.07039999999999999
New York - NY USA - Bergen County Waterfront,New York - NY,Bergen County Waterfront,14583110.0,2024-12-31,493049.4813,0.6,295829.68877999997,197219.79252000002,0.0404,0.03,0.07039999999999999
New York - NY USA - Bushwick,New York - NY,Bushwick,14583110.0,2024-12-31,514932.4619,0.6,308959.47714,205972.98476000002,0.0404,0.03,0.07039999999999999
New York - NY USA - Central Queens,New York - NY,Central Queens,14583110.0,2024-12-31,512710.276,0.6,307626.1656,205084.1104,0.0404,0.03,0.07039999999999999
New York - NY USA - Chelsea,New York - NY,Chelsea,14583110.0,2024-12-31,990001.0256,0.6,594000.6153599999,396000.41024000006,0.0404,0.03,0.07039999999999999
New York - NY USA - Downtown Brooklyn,New York - NY,Downtown Brooklyn,14583110.0,2024-12-31,674114.1763,0.6,404468.50578,269645.67052000004,0.0404,0.03,0.07039999999999999
New York - NY USA - East Bronx,New York - NY,East Bronx,14583110.0,2024-12-31,263562.2888,0.6,158137.37328,105424.91552,0.0404,0.03,0.07039999999999999
New York - NY USA - East Harlem,New York - NY,East Harlem,14583110.0,2024-12-31,867770.8837,0.6,520662.53021999996,347108.35348000005,0.0404,0.03,0.07039999999999999
New York - NY USA - East Monmouth County,New York - NY,East Monmouth County,14583110.0,2024-12-31,340781.4149,0.6,204468.84893999997,136312.56596,0.0404,0.03,0.07039999999999999
New York - NY USA - East New York,New York - NY,East New York,14583110.0,2024-12-31,550624.6195,0.6,330374.77170000004,220249.84780000002,0.0404,0.03,0.07039999999999999
New York - NY USA - East Village,New York - NY,East Village,14583110.0,2024-12-31,880880.9494,0.6,528528.56964,352352.37976000004,0.0404,0.03,0.07039999999999999
New York - NY USA - Financial District,New York - NY,Financial District,14583110.0,2024-12-31,842639.8927,0.6,505583.93561999995,337055.95708,0.0404,0.03,0.07039999999999999
New York - NY USA - Flatbush,New York - NY,Flatbush,14583110.0,2024-12-31,444286.8844,0.6,266572.13064,177714.75376,0.0404,0.03,0.07039999999999999
New York - NY USA - Greater Bergen County,New York - NY,Greater Bergen County,14583110.0,2024-12-31,358136.3715,0.6,214881.8229,143254.5486,0.0404,0.03,0.07039999999999999
New York - NY USA - Greater Hudson County,New York - NY,Greater Hudson County,14583110.0,2024-12-31,401870.5472,0.6,241122.32831999997,160748.21888,0.0404,0.03,0.07039999999999999
New York - NY USA - Hackensack/Teaneck,New York - NY,Hackensack/Teaneck,14583110.0,2024-12-31,413709.3824,0.6,248225.62944,165483.75296,0.0404,0.03,0.07039999999999999
New York - NY USA - Harlem,New York - NY,Harlem,14583110.0,2024-12-31,845492.77,0.6,507295.662,338197.108,0.0404,0.03,0.07039999999999999
New York - NY USA - Hoboken,New York - NY,Hoboken,14583110.0,2024-12-31,500912.3658,0.6,300547.41948000004,200364.94632000002,0.0404,0.03,0.07039999999999999
New York - NY USA - Jersey City Waterfront,New York - NY,Jersey City Waterfront,14583110.0,2024-12-31,570754.096,0.6,342452.45759999997,228301.63840000003,0.0404,0.03,0.07039999999999999
New York - NY USA - Jersey City/Journal Square,New York - NY,Jersey City/Journal Square,14583110.0,2024-12-31,450399.0755,0.6,270239.44529999996,180159.6302,0.0404,0.03,0.07039999999999999
New York - NY USA - Little Italy/Chinatown ,New York - NY,Little Italy/Chinatown ,14583110.0,2024-12-31,951999.525,0.6,571199.715,380799.81000000006,0.0404,0.03,0.07039999999999999
New York - NY USA - Long Island City,New York - NY,Long Island City,14583110.0,2024-12-31,661596.4783,0.6,396957.88697999995,264638.59132,0.0404,0.03,0.07039999999999999
New York - NY USA - Lower East Side,New York - NY,Lower East Side,14583110.0,2024-12-31,833561.9202,0.6,500137.15212,333424.76808000007,0.0404,0.03,0.07039999999999999
New York - NY USA - Lower West Side,New York - NY,Lower West Side,14583110.0,2024-12-31,809884.9307,0.6,485930.95842,323953.97228000005,0.0404,0.03,0.07039999999999999
New York - NY USA - Middletown/Goshen,New York - NY,Middletown/Goshen,14583110.0,2024-12-31,372801.7096,0.6,223681.02576,149120.68384,0.0404,0.03,0.07039999999999999
New York - NY USA - Midtown East,New York - NY,Midtown East,14583110.0,2024-12-31,1059879.0386,0.6,635927.42316,423951.6154400001,0.0404,0.03,0.07039999999999999
New York - NY USA - Midtown South,New York - NY,Midtown South,14583110.0,2024-12-31,990899.593,0.6,594539.7557999999,396359.8372,0.0404,0.03,0.07039999999999999
New York - NY USA - Midtown West,New York - NY,Midtown West,14583110.0,2024-12-31,831430.7265,0.6,498858.4359,332572.2906,0.0404,0.03,0.07039999999999999
New York - NY USA - Morningside Heights,New York - NY,Morningside Heights,14583110.0,2024-12-31,878063.7561,0.6,526838.2536599999,351225.50244,0.0404,0.03,0.07039999999999999
New York - NY USA - Murray Hill/Kips Bay,New York - NY,Murray Hill/Kips Bay,14583110.0,2024-12-31,862981.2848,0.6,517788.77087999997,345192.51392000006,0.0404,0.03,0.07039999999999999
New York - NY USA - Newburgh,New York - NY,Newburgh,14583110.0,2024-12-31,314715.976,0.6,188829.5856,125886.39040000002,0.0404,0.03,0.07039999999999999
New York - NY USA - North Hudson County,New York - NY,North Hudson County,14583110.0,2024-12-31,503797.8016,0.6,302278.68096,201519.12064,0.0404,0.03,0.07039999999999999
New York - NY USA - North Middlesex County,New York - NY,North Middlesex County,14583110.0,2024-12-31,371527.4711,0.6,222916.48266,148610.98844000002,0.0404,0.03,0.07039999999999999
New York - NY USA - North Ocean County,New York - NY,North Ocean County,14583110.0,2024-12-31,242626.964,0.6,145576.1784,97050.7856,0.0404,0.03,0.07039999999999999
New York - NY USA - Northeast Queens,New York - NY,Northeast Queens,14583110.0,2024-12-31,375344.2485,0.6,225206.54909999997,150137.6994,0.0404,0.03,0.07039999999999999
New York - NY USA - Northwest Bronx,New York - NY,Northwest Bronx,14583110.0,2024-12-31,308996.7462,0.6,185398.04771999997,123598.69848,0.0404,0.03,0.07039999999999999
New York - NY USA - Northwestern Queens,New York - NY,Northwestern Queens,14583110.0,2024-12-31,496805.0977,0.6,298083.05861999997,198722.03908000002,0.0404,0.03,0.07039999999999999
New York - NY USA - Outlying Orange County,New York - NY,Outlying Orange County,14583110.0,2024-12-31,258690.8921,0.6,155214.53525999998,103476.35684000001,0.0404,0.03,0.07039999999999999
New York - NY USA - Passaic County,New York - NY,Passaic County,14583110.0,2024-12-31,432082.8536,0.6,259249.71215999997,172833.14144,0.0404,0.03,0.07039999999999999
New York - NY USA - Prospect Park,New York - NY,Prospect Park,14583110.0,2024-12-31,568869.8689,0.6,341321.92134,227547.94756,0.0404,0.03,0.07039999999999999
New York - NY USA - Rockland County,New York - NY,Rockland County,14583110.0,2024-12-31,368033.0331,0.6,220819.81986,147213.21324,0.0404,0.03,0.07039999999999999
New York - NY USA - Roosevelt Island,New York - NY,Roosevelt Island,14583110.0,2024-12-31,524941.1941,0.6,314964.71645999997,209976.47764,0.0404,0.03,0.07039999999999999
New York - NY USA - South Bronx,New York - NY,South Bronx,14583110.0,2024-12-31,449475.396,0.6,269685.2376,179790.15840000001,0.0404,0.03,0.07039999999999999
New York - NY USA - South Ocean County,New York - NY,South Ocean County,14583110.0,2024-12-31,274346.8916,0.6,164608.13496,109738.75663999999,0.0404,0.03,0.07039999999999999
New York - NY USA - South Shore Brooklyn,New York - NY,South Shore Brooklyn,14583110.0,2024-12-31,557500.4651,0.6,334500.27906,223000.18604000003,0.0404,0.03,0.07039999999999999
New York - NY USA - Southeast Bronx,New York - NY,Southeast Bronx,14583110.0,2024-12-31,233108.8642,0.6,139865.31852,93243.54568000001,0.0404,0.03,0.07039999999999999
New York - NY USA - Southeast Queens,New York - NY,Southeast Queens,14583110.0,2024-12-31,456167.8172,0.6,273700.69032,182467.12688,0.0404,0.03,0.07039999999999999
New York - NY USA - Southwest Brooklyn,New York - NY,Southwest Brooklyn,14583110.0,2024-12-31,513928.2617,0.6,308356.95702,205571.30468,0.0404,0.03,0.07039999999999999
New York - NY USA - Staten Island,New York - NY,Staten Island,14583110.0,2024-12-31,356605.0616,0.6,213963.03696,142642.02464000002,0.0404,0.03,0.07039999999999999
New York - NY USA - Turnpike East,New York - NY,Turnpike East,14583110.0,2024-12-31,330703.032,0.6,198421.8192,132281.2128,0.0404,0.03,0.07039999999999999
New York - NY USA - Turnpike West,New York - NY,Turnpike West,14583110.0,2024-12-31,356089.0747,0.6,213653.44482,142435.62988,0.0404,0.03,0.07039999999999999
New York - NY USA - Upper East Side,New York - NY,Upper East Side,14583110.0,2024-12-31,917086.7998,0.6,550252.07988,366834.71992000006,0.0404,0.03,0.07039999999999999
New York - NY USA - Upper Manhattan,New York - NY,Upper Manhattan,14583110.0,2024-12-31,562094.8547,0.6,337256.91281999997,224837.94188000003,0.0404,0.03,0.07039999999999999
New York - NY USA - Upper West Side,New York - NY,Upper West Side,14583110.0,2024-12-31,977126.6966,0.6,586276.01796,390850.67864000006,0.0404,0.03,0.07039999999999999
New York - NY USA - West Bronx,New York - NY,West Bronx,14583110.0,2024-12-31,273180.4333,0.6,163908.25997999997,109272.17332,0.0404,0.03,0.07039999999999999
New York - NY USA - West Monmouth County,New York - NY,West Monmouth County,14583110.0,2024-12-31,328000.9615,0.6,196800.5769,131200.3846,0.0404,0.03,0.07039999999999999
New York - NY USA - Westchester County North,New York - NY,Westchester County North,14583110.0,2024-12-31,504275.8304,0.6,302565.49824,201710.33216,0.0404,0.03,0.07039999999999999
New York - NY USA - Westchester County South,New York - NY,Westchester County South,14583110.0,2024-12-31,449396.6702,0.6,269638.00211999996,179758.66808,0.0404,0.03,0.07039999999999999
New York - NY USA - White Plains,New York - NY,White Plains,14583110.0,2024-12-31,497687.1925,0.6,298612.3155,199074.877,0.0404,0.03,0.07039999999999999
New York - NY USA - Williamsburg,New York - NY,Williamsburg,14583110.0,2024-12-31,665533.3968,0.6,399320.03807999997,266213.35872,0.0404,0.03,0.07039999999999999
New York - NY USA - Yonkers/Mt Vernon/New Rochelle,New York - NY,Yonkers/Mt Vernon/New Rochelle,14583110.0,2024-12-31,375147.4776,0.6,225088.48656,150058.99104,0.0404,0.03,0.07039999999999999
Norfolk - VA USA - Chesapeake ,Norfolk - VA,Chesapeake ,1775263.0,2024-12-31,240589.6614,0.6,144353.79684,96235.86456000002,0.0404,0.03,0.07039999999999999
Norfolk - VA USA - Hampton ,Norfolk - VA,Hampton ,1775263.0,2024-12-31,215724.5864,0.6,129434.75184,86289.83456,0.0404,0.03,0.07039999999999999
Norfolk - VA USA - Isle of Wight ,Norfolk - VA,Isle of Wight ,1775263.0,2024-12-31,208561.2861,0.6,125136.77166,83424.51444,0.0404,0.03,0.07039999999999999
Norfolk - VA USA - James City County,Norfolk - VA,James City County,1775263.0,2024-12-31,267325.3275,0.6,160395.19650000002,106930.13100000001,0.0404,0.03,0.07039999999999999
Norfolk - VA USA - Newport News ,Norfolk - VA,Newport News ,1775263.0,2024-12-31,184500.9174,0.6,110700.55044,73800.36696,0.0404,0.03,0.07039999999999999
Norfolk - VA USA - Norfolk City ,Norfolk - VA,Norfolk City ,1775263.0,2024-12-31,236581.6609,0.6,141948.99654,94632.66436,0.0404,0.03,0.07039999999999999
Norfolk - VA USA - Portsmouth ,Norfolk - VA,Portsmouth ,1775263.0,2024-12-31,187088.6956,0.6,112253.21736,74835.47824000001,0.0404,0.03,0.07039999999999999
Norfolk - VA USA - Suffolk ,Norfolk - VA,Suffolk ,1775263.0,2024-12-31,234534.5925,0.6,140720.7555,93813.837,0.0404,0.03,0.07039999999999999
Norfolk - VA USA - Virginia Beach ,Norfolk - VA,Virginia Beach ,1775263.0,2024-12-31,249968.4301,0.6,149981.05806,99987.37204,0.0404,0.03,0.07039999999999999
Norfolk - VA USA - Williamsburg ,Norfolk - VA,Williamsburg ,1775263.0,2024-12-31,277319.8073,0.6,166391.88438,110927.92292,0.0404,0.03,0.07039999999999999
Norfolk - VA USA - York County,Norfolk - VA,York County,1775263.0,2024-12-31,288162.9868,0.6,172897.79207999998,115265.19472000001,0.0404,0.03,0.07039999999999999
Northern New Jersey - NJ USA - East Somerset County,Northern New Jersey - NJ,East Somerset County,2640875.0,2024-12-31,332348.9074,0.6,199409.34444000002,132939.56296,0.0404,0.03,0.07039999999999999
Northern New Jersey - NJ USA - Eastern Union County,Northern New Jersey - NJ,Eastern Union County,2640875.0,2024-12-31,294386.7235,0.6,176632.0341,117754.68940000002,0.0404,0.03,0.07039999999999999
Northern New Jersey - NJ USA - Greater Newark,Northern New Jersey - NJ,Greater Newark,2640875.0,2024-12-31,273713.8627,0.6,164228.31762,109485.54508000001,0.0404,0.03,0.07039999999999999
Northern New Jersey - NJ USA - Hunterdon County,Northern New Jersey - NJ,Hunterdon County,2640875.0,2024-12-31,300065.0383,0.6,180039.02298,120026.01532,0.0404,0.03,0.07039999999999999
Northern New Jersey - NJ USA - Lower Essex County,Northern New Jersey - NJ,Lower Essex County,2640875.0,2024-12-31,343824.2207,0.6,206294.53242,137529.68828,0.0404,0.03,0.07039999999999999
Northern New Jersey - NJ USA - Northeast Morris County,Northern New Jersey - NJ,Northeast Morris County,2640875.0,2024-12-31,347182.3103,0.6,208309.38618,138872.92412,0.0404,0.03,0.07039999999999999
Northern New Jersey - NJ USA - Outlying Somerset County,Northern New Jersey - NJ,Outlying Somerset County,2640875.0,2024-12-31,348257.0488,0.6,208954.22928,139302.81952,0.0404,0.03,0.07039999999999999
Northern New Jersey - NJ USA - Southeast Morris County,Northern New Jersey - NJ,Southeast Morris County,2640875.0,2024-12-31,399461.4404,0.6,239676.86424,159784.57616000003,0.0404,0.03,0.07039999999999999
Northern New Jersey - NJ USA - Sussex County,Northern New Jersey - NJ,Sussex County,2640875.0,2024-12-31,349979.9625,0.6,209987.9775,139991.98500000002,0.0404,0.03,0.07039999999999999
Northern New Jersey - NJ USA - Upper Essex County,Northern New Jersey - NJ,Upper Essex County,2640875.0,2024-12-31,308265.3998,0.6,184959.23988,123306.15992,0.0404,0.03,0.07039999999999999
Northern New Jersey - NJ USA - Western Morris County,Northern New Jersey - NJ,Western Morris County,2640875.0,2024-12-31,339980.0849,0.6,203988.05094000002,135992.03396,0.0404,0.03,0.07039999999999999
Northern New Jersey - NJ USA - Western Union County,Northern New Jersey - NJ,Western Union County,2640875.0,2024-12-31,432099.4878,0.6,259259.69267999998,172839.79512000002,0.0404,0.03,0.07039999999999999
